customer_id,product_name,product_id,Review_Score
31291A7ajigijj090h1851ceabgbai90e4e148,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,5
7740A4e04i65ie5945a0fc1ah7dgh22i7ja36,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,5
20262A1gcih7f6eji7jf9e5i94ic2j9g56gi4j,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,5
15642A8egc5j63390gf1ag26ge7f8c1ija4ih1,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,5
7799A246i86d68j7ji165g2jbgabbh3cc1422,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,4
34107Ahga139687479jcai6h031f6e3ha6a9cb,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,3
9488A4b9ea2i4e85b3he2b0e5b6ajif4be724,No Touch Hand Soap Unit,7927Af2gde7jh5df3jed2dfi30d320jej5ejh,5
31291A7ajigijj090h1851ceabgbai90e4e148,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
18126A114digj21244dia8i640e9a8472d49b6,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
31594Aaj233j8ba0a47iaggga2ih7d9jf1if0h,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
22080Aa2542b68fadg95e3hdahhjbhba14482e,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,3
38752A15ga3d120e0gga8a2h3854bhafhaec5d,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
37150Ac9a7e12adhh0g0e4b8ccf32805a9ji28,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,1
18013A6e45gd53635118fc78fdg76g98i76ha9,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
19465Aj3c86be38fd456c1a3b11cb399682djg,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
32775Ac9ahcf1eb202de1jbd7dj3fjie72h55i,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,1
20747A1jbe4fejjbc64eg44i8h81e02cehd37e,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
20191Ae082fh00h290cb9i7ffhha4d2b0ihe7e,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
37968Ai5e8cfddicj34c54518j95h914f6g1ha,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
22833Af002h1j6607e7eg20249iedh13f86a2c,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
18454A6fe4e23c07e34eh8hafij9j8aaj3a6j2,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
831Adf9895baijj34c4a1g2ge3fgf888hc0h,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
20708Ad83j93677ic6hg1hhbaibedgg1b59a6i,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
18895Aj81603c6j022379f5bijfag2a0i2jg9g,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
12827Abfa3ha102e1db4igbgf3c2ghc261hja2,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
7555A8eb620904cgi8bd36j4h7i4e9h63ibj0,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,2
17717A8939dg5ajff2d31c0he14860aia15j87,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,3
17409Ah787326d7hbie119a0i48a37f512c8ca,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
28558Aebg68de11g45118jejai5f168aih0b6j,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
3231Ac3eji37i779b6644bjhj5bd6hh94fdg0,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
8122A97b6cc9ai4cfe90h1j566786j1575g02,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
23316A5256f57gf4hha0fc37c701achcaheh94,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,3
19855Ag523b64h1fj04j16702ab62ie6a69804,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,3
23591A5df31f2h88442a7c139e6d258f8c8fj4,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
4853Ad7gh66hig54gaa02bi8c6a48edbhd534,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
6086Adb95g958gih3f6b4h717d42889gj3fbb,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,1
8824Agiaag2b2dhi66b4c169607cf96a99fab,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
14760A49c843a5d03b2c29h02i8dcjfb92gj87,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
27331A9e228fh074i07i2cc42eedii48551241,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
10507Abgc4h3c58495a6babaaj5j04iia15afd,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
29006Ae7cde6g14d2jffcbf081ji3a3fg01h9c,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
10786Ai421e426a0hg7d73hdj8g3eg1fi67cc5,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,1
25040A96j7c3ieh18aci8j0g4e7b28gibg1330,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,1
24971Aegdd042gj7i02di5h250cg7gd2hddb3j,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
16250A9b6i6f4dedhdi12757j3a32367hhb0ca,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
10714A93ggihabhda61bc3hd7f92h6d78f5719,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
30258Ag5521e436b64i597hg566igjb0cdcd9b,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
32323Afbje44g2c03ibj1634h3766a35c0fc82,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
14379A9hdfg67eda395i0a0ji6h327881ed86e,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
27579Ad69afi686hah2i5fa8jdcf90jj7e3heb,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
15616A2g961h651c7idfj3hj92jc42daf6eec3,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,3
37992Ac92a1b9e37g128a9bc357h7101a1ccgh,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
30632A0ae4e21f81h9e1ge99jff9g6fh3f8ji1,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
11290A758097f9j9e913fd2jf6j34689ac9ec6,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
22376A0iid6d4c246b6bhi97j680e2f051gghj,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
11084Afhcgacc6hf674gg9i7j5i0f46h6ch0e8,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,2
21769A0eb190efe925a6bd508cgbfgg8dcefj7,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
39347A3f2212f3cjgh0e0644cf4dbgbbg6fg79,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
34134A5a7g1hgb43804i58ia12683ec6a35a6f,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,4
26816A11hdbgcgej3hd6dajb81di00acd767gc,Tidy Cats Clumping Litter 4-in-1 Strength Size,8812Aaff38999f5d32g0je9d53233h5gh4a49,5
31291A7ajigijj090h1851ceabgbai90e4e148,Blueberry Sparkling Water,29094Ag4dieg4b29gjfg9ec39dcaf44cbadfg6,3
30708Ah9239i1bjbh3ccbeh7bf41ee10b61jg9,Blueberry Sparkling Water,29094Ag4dieg4b29gjfg9ec39dcaf44cbadfg6,5
31291A7ajigijj090h1851ceabgbai90e4e148,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
33961A90gi9d6jdgd28ib27hi0h0jjbj6i9j7d,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
3698Abgf70e3c5d43jc3c0jd1h99e6djh71hc,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
40A0hjd3a9i4h9g9ieh3b34fbg74f4gf675,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
925A48j737ddhg12da12j18d3c97j7j0di02,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,3
33013A7g49281e00h510a2fh6dh77ghj3eh1ab,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
30422Abea33h6107gbj2642697eja6b5cj4j04,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
19657A0hdhg0a1c24dgb5a3h208ii08ef2ae8f,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
12496A51a3a927dgad7145hg5b65189h8ce563,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
1065A9d10a0ecg76e6c7daheje872bbf8jj45,Repair & Protect Toothpaste for Sensitive Teeth,31059A1gb3egdg1g3ie2c60aff1ecbi0af59d8,5
7740A4e04i65ie5945a0fc1ah7dgh22i7ja36,With Glade Tough Odor Solutions Cat Litter,19368A4eae92f6e375a202j6b0b1e38d2a4ie7,5
17373Agc55ce524a1307d18j53ic87h9g02a3c,With Glade Tough Odor Solutions Cat Litter,19368A4eae92f6e375a202j6b0b1e38d2a4ie7,5
18753A5a49baea1ajcf2dh90cagie2326ie76h,With Glade Tough Odor Solutions Cat Litter,19368A4eae92f6e375a202j6b0b1e38d2a4ie7,5
7740A4e04i65ie5945a0fc1ah7dgh22i7ja36,Plain Cream Cheese,1969A5f48i6b6gi670e1d70i68fbb7d17dca0,5
7740A4e04i65ie5945a0fc1ah7dgh22i7ja36,"Glue, All Purpose, Precision Tip",19683Abehjjif5gjd56gaf5be09e9gfh9708i6,1
7740A4e04i65ie5945a0fc1ah7dgh22i7ja36,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,4
3721Adaffj0982fah867iei6fbb479feb34c0,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,4
6597A42ja89ef04dg6504f75bdh83c3egb0jh,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,2
11881A052bhd339ij9d67bf5id9b1b8h20aff2,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
13142A2gd6h0b11c95ig88421cfbfcaj1fa7j3,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
26000A5575i6i42f2ii3idaji608j8ic53bejd,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
24529A1h7f758c2h1d2caaj4e1189b2a406a2c,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,4
40062Ai380ddjhaiac8227d4a60gaigaf7c78i,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,3
24423Ah505c60ai6fce135b62b7h5bb35j0b4c,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
2325A69fh9059293ddi1h82016f74dbbibbci,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,4
2821A8idc8agef86g85ai61cbj90jf6cd8bi5,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
17276Adaji067824c9ca95e50hh9d2b6i03gc5,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,2
37645A4h016f9d335g2jeea2ej7a5efd6aihhj,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
23899Ah0cde5911i71abb525544idcgb254822,16inch Macbook Pro -2.6GHz Intel Core i7,1099A212i9jca4332ah758bf36gh2h948b544,5
20262A1gcih7f6eji7jf9e5i94ic2j9g56gi4j,Sliced Ham,17404A2801f47dbe9066e2f57eif6g1h9811hg,5
4846Ah7cej0425be68ha3c910187dhi68ag77,Sliced Ham,17404A2801f47dbe9066e2f57eif6g1h9811hg,5
20262A1gcih7f6eji7jf9e5i94ic2j9g56gi4j,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
18237A75di40if83528a9234623gib1eje0ied,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
7222Addcfei7h17fgaaed9g125gd4jj9ja6g1,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
20975A8j22ch60cag12ggi9c93eedf7g34458h,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
15008Ah1h81g5a7gge50894f04bcc24aehd29c,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
11441Ag35gah8jf2fjg51cd3f20255fgj63fi7,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
2980Aj4g9d2a60bgj1374g8fa8157799i9570,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
22962A9hh651c67b0f2cab8ed7iad284c1g1c2,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
8085A4d04dce68a6b1hf8ji404fchci5cj8c0,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
24815A002422aajj7e9jba0e20id27f162j2da,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
30410A47j67dj5j036dijb1686dc38565cjch7,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
8226Adh6hdcg95haf538582bc1293b4141c0h,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
7657Ag43hie2gg0c0ehbahdeef633467c0ji1,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
40450A01hffaeb6e5dda152j5777gd9gjibc0e,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
6146A1d677gc3420cia217d7i4f98id2a18j5,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
30385A38i6d8c0ab138047hj3h39ih6169agjc,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
36522Afgj2i5jfa46a85cg778j1ieeg2i7b148,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
8463Ah47020g044h687d801ag27gbei52cde6,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
25005Adai89b8ga696ccbd67g7748fe22i9b70,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
37825Aiead7c57i7h503g9605a430j9jb5a902,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
24174Aj7jjfhb1ece0ed24i5e8dd9fd1hi2107,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
16490Aae5d41c7hj6g22if634094jb99a92jb8,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
19294Aa332hejigffgdd7bf15fabc0bad8c41e,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
1564Ag3ij4abg2cag8jje3j2jh88e17cij3bi,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
21878Aic7cf111ae3f7i9dh27i11h1e5cg7bc9,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
924A938dgf38d94ajh236f807da27gb544b0,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
13663Ae2f9i6a95bf23c65h49eg52ci2a30f4b,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
17551Ag85c1hec82fae2g06g25a8fg2ch6ec38,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
11978A14f8e1i29i42cfb62iic29j5hi678326,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
4836Aef3404hgffcdj4ghd520dee7h7dj6860,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
7084A695ifb1c2g713a83fd96a3edjb97he43,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
1693A189h5789e4c4ebg00927gag2a954jgah,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
15788A2ceihfa26jiih720862i870iij52d183,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
30758Ajfc3346147b7dgjfebj7i7f477ee2j76,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
8866A1j0d89ha2ae1aj183iab69377d7bj64g,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
12547A1530754a6584b7b6idf1227c3b06a624,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
14954A3ja69e0d4fc5bbad77b0jg81129j8i4g,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
34599Ac1edc84d70jd0gcfiaiab5437dg4c0j1,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
11274A328g6aa998j61bfbi8a640f121ia7jd5,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,2
3460A5ge441eia3833je6e84g43214938g8hc,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
25224A1j8i2caj34528a79c1905a73j1aha8a5,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
18483A6eb283cdfa3b29a5d4g27db6fegg1hb4,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
11692A0d9dc7ji4d2ecb6ic80021860c2ij1h3,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
21652Aic16gd21iighhf3d7i4a5e52adhd4b1b,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
30198Aj3h976210f4beh72d4747bb023chg329,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
24517A8aficgd9ec5ih2cdb5c219icj61jc11c,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
32440A13i0c38d5idb76552f8c369c4106eae8,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
29862Ag305b46e815hhiddjie8c95b4d7f9a41,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
29438A1b88gb650cgde083f46ifhgih731a8ad,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
11706A9061191fh83016h2jj469jijf0db4fg6,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
29476Adf43414gef605ba2cj87e845828b1e82,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
30644Ad4ffi841ggd7f8ifb49e6572700da3f5,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
37225Adf2e1j8hfe40690e2dca91e334dg0je4,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
10938A34jf3g08h63i1g2j808fchc1c7gce0ha,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
5216Ah70029dj82i4ha066e8j0c9hh1c47j40,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
37434A597h2ac8g7cd7gjgj6625863ia4j5g49,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
30736Aagf95eja8aagci08dic00he310ch30c1,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,4
20735A611d33fafafjea8a0jcjd79e77cf37da,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
5353A98g7592898cc92233bgig3c79eag2a61,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
2013A6jd65gg39bcca9ieb4gi82f3251733f6,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,5
36661A26203jg3ag8f3g9a69eib4gb9270bh26,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
29393A16i2j7b6ae6cb2gjea9jbj28ed6d57j3,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,3
1427Ah648agha25gj19ebh9h3iih23dic6dh5,1% Chocolate Milk,23794Adjic2ca8fef5acha51ee9653bbb5h565,1
20262A1gcih7f6eji7jf9e5i94ic2j9g56gi4j,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
40459A46621a1c97691f397f8edi0630ca3a91,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
38290A9i4097eh8i8a7b7g14084700ega4c86a,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
718A033c6i47je5089f5jf33ae8bid445g5f,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,2
36913A4061c46ce3ef1chag0gb7087dbdf8f2h,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,1
25283A3ji3c474ia16ai7f58hbb6ggg31g5dci,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
3511A833434jbj5d65gehfh0d5b345i011798,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
16438A297903187f4d4h32f40j3e8h5gbhj9a2,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
12118Afie2dg8a3bgh2ejce1f864i43f4d0d17,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,4
18549A04d2gf49aj6gcb6h87j6a93ea4b732gc,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
16234Aei1a340eg56i1cjb43e6dg9acjgc62e3,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
25439Aefgg50iibbg1j1hdd12hhhjj96ei7e60,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
7332A115g7jj7c095ddgh3f8j39hjf8437jb1,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
19703Agbi5bdg260e7j6565fc8ibh3j9efae68,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
36881Adg53bgje4jhhf91ide154124bcdfe3hc,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
9113A58i3f3781dc964gi6eg5dj49g8hd164j,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
33098A314fe22279d703eh71hb2917d99hb046,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
29076A2dh6139hef482bh84ceff4dg38a7cfic,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
13448Aefd108ga6jbc48fjh42065d93667g1cj,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,3
7776A1hg6fa65b2b4233g703c9930f80dj82h,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
29467Aih4a458a89f244i88j9f23716375ehgj,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
40801A76afg7690feacc4fdgg1gfe1fgfb2j7j,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
9301Ae521ea47if077gd29i8fe351h3j6cdhd,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
12461Ag1hjc333c0dijg871d1h686adhdajj03,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,4
17603A1957e87f423d597bgg8901ff72a51daj,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
28834A856a5d6597g6ha128b1ag9eea47e4ghh,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
40452Agj151ih876hd7bc0b99e4cgj6efh10gb,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
29974A05d8i41147b1fc8i062i2405h43g8778,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
10536A5j8dfd5ai25b7069ie43c5bhj1fh87c6,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
17440A98d048hdch2db694d4i6ee8feh8ig95h,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
6858Aeg9g977eh0agj971j1cah5hcfgb4gge0,Corn Pops Cereal,11154Ah6ej49738a66aih662133b044hbcf9a2,5
